"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"526","Houston, we have help: Ellis County sports 'all hands on deck' in wake of Tropic Depression Harvey devastation https://t.co/ULjDKzS1jZ",FALSE,0,NA,2017-09-01 16:43:39,FALSE,NA,"903659631486095360",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","atmosphere_pro",0,FALSE,FALSE,NA,NA
"527","RT @MLGW: MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://t.co/rh5TdOgALI",FALSE,0,NA,2017-09-01 16:43:11,FALSE,NA,"903659512342732800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Faustin901",9,TRUE,FALSE,NA,NA
"528","RT @axios: Harvey weakens to tropical depression as death toll rises to 38 https://t.co/tNMTT1uloK https://t.co/C03gA9uBt5",FALSE,0,NA,2017-09-01 16:42:53,FALSE,NA,"903659434487971841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BiTransian",37,TRUE,FALSE,NA,NA
"529","Tropical depression #Harvey has arrived in #Louavul! Boo! <U+2614><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>",FALSE,1,NA,2017-09-01 16:41:36,FALSE,NA,"903659112545837057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ky_tsunami",0,FALSE,FALSE,NA,NA
"530","Tropical Depression Harvey Suspends Football Season-Opener vs Hinds https://t.co/uSBRiieHIs via @nwcc_rangers .@cspire headline",FALSE,0,NA,2017-09-01 16:38:37,FALSE,NA,"903658364269453312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jucoweekly",0,FALSE,FALSE,NA,NA
"531","Tropical Depression Harvey? Sounds like some guy having regrets during his honeymoon in the Bahamas",FALSE,2,NA,2017-09-01 16:37:13,FALSE,NA,"903658010458726400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","morphiestt",0,FALSE,FALSE,NA,NA
"532","RT @Accu_Jesse: Tropical Depression Harvey will bring severe weather to a Carolinas, esp. Charlotte / central Piedmont area. https://t.co/Q…",FALSE,0,NA,2017-09-01 16:36:08,FALSE,NA,"903657736365334529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AccuWeatherPro",2,TRUE,FALSE,NA,NA
"533","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-01 16:32:49,FALSE,NA,"903656903191826432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CharlotteBales1",23,TRUE,FALSE,NA,NA
"534","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-01 16:32:06,FALSE,NA,"903656723822641152",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","bryanwempen",23,TRUE,FALSE,NA,NA
"535","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-01 16:31:59,FALSE,NA,"903656694936416256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DLMartin34",23,TRUE,FALSE,NA,NA
"536","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-01 16:31:26,FALSE,NA,"903656554741862400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haleyoneill18",23,TRUE,FALSE,NA,NA
"537","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-01 16:30:35,FALSE,NA,"903656342602346497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toianj",23,TRUE,FALSE,NA,NA
"538","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-01 16:30:19,FALSE,NA,"903656274197442560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","starblur",23,TRUE,FALSE,NA,NA
"539","RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",FALSE,0,NA,2017-09-01 16:30:08,FALSE,NA,"903656227896516609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sstewardag",15,TRUE,FALSE,NA,NA
"540","RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",FALSE,0,NA,2017-09-01 16:29:55,FALSE,NA,"903656173760589824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patrickcsheehan",15,TRUE,FALSE,NA,NA
"541","RT @nationalcouncil: Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH h…",FALSE,0,NA,2017-09-01 16:29:12,FALSE,NA,"903655991014805504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimothyBrownNYC",23,TRUE,FALSE,NA,NA
"542","Most people who live through a disaster will recover, but some can experience PTSD, anxiety, &amp; depression. #Unite4BH https://t.co/NEimP1cRrv",FALSE,22,NA,2017-09-01 16:28:20,FALSE,NA,"903655774882336768",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","nationalcouncil",23,FALSE,FALSE,NA,NA
"543","Tropical Depression #Harvey wrecks homes and topples trees in rural Alabama, brings floods to Tennessee. https://t.co/LRxpEE4kaS",FALSE,2,NA,2017-09-01 16:15:55,FALSE,NA,"903652650197147649",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","APSouthRegion",2,FALSE,FALSE,NA,NA
"544","Harvey moving out! We're moving in! — What's left of Tropical Depression Harvey continues... https://t.co/IQJdt7vV7w https://t.co/UN8h7f4LiF",FALSE,2,NA,2017-09-01 16:15:53,FALSE,NA,"903652643293286400",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Lew_Jetton",2,FALSE,FALSE,NA,NA
"545","Tropical Depression Harvey passes with little damage, Maury County Fair will continue despite wind advisory… https://t.co/F84HPUQsBa",FALSE,1,NA,2017-09-01 16:15:26,TRUE,NA,"903652530315460608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thedailyherald",1,FALSE,FALSE,NA,NA
"546","RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",FALSE,0,NA,2017-09-01 16:15:06,FALSE,NA,"903652446031007748",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ghillr",15,TRUE,FALSE,NA,NA
"547","RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",FALSE,0,NA,2017-09-01 16:14:36,FALSE,NA,"903652318243147776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pookiechuck",15,TRUE,FALSE,NA,NA
"548","RT @NWSMemphis: Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #ar…",FALSE,0,NA,2017-09-01 16:14:22,FALSE,NA,"903652259564847104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","austinhannawx",15,TRUE,FALSE,NA,NA
"549","Tropical Depression #Harvey dropped a large swath of 6"" rainfall yesterday. Henderson, TN was the hot spot w 10+ in… https://t.co/7AmTeD17Yq",FALSE,6,NA,2017-09-01 16:14:05,TRUE,NA,"903652188492267521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NWSMemphis",15,FALSE,FALSE,NA,NA
